Date,State,Doses_Distributed,Doses_Administered,Administered_Dose1,Administered_Dose2,Administered_Dose_Other,id,,,,,,,,,,,,,,,,,,,
09-02-2021,Louisiana,880150,619729,438336,180112,,1096,,,,,,,,,,,,,,,,,,,
10-02-2021,Louisiana,882350,639019,448139,189574,,1097,,,,,,,,,,,,,,,,,,,
11-02-2021,Louisiana,894850,639019,448139,189574,,1098,,,,,,,,,,,,,,,,,,,
12-02-2021,Louisiana,894850,701110,482025,217681,,1099,,,,,,,,,,,,,,,,,,,
13-02-2021,Louisiana,895150,735622,501286,232766,,1100,,,,,,,,,,,,,,,,,,,
14-02-2021,Louisiana,895150,769155,518682,248848,,1101,,,,,,,,,,,,,,,,,,,
16-02-2021,Louisiana,895350,784976,528052,255269,,1102,,,,,,,,,,,,,,,,,,,
17-02-2021,Louisiana,900725,791574,531448,258404,,1103,,,,,,,,,,,,,,,,,,,
18-02-2021,Louisiana,928425,795511,533933,259851,,1104,,,,,,,,,,,,,,,,,,,
19-02-2021,Louisiana,987625,859565,572666,285057,,1105,,,,,,,,,,,,,,,,,,,
20-02-2021,Louisiana,1012000,877683,582482,293295,,1106,,,,,,,,,,,,,,,,,,,
21-02-2021,Louisiana,1042225,894519,590652,301923,,1107,,,,,,,,,,,,,,,,,,,
22-02-2021,Louisiana,1043200,903226,594561,306685,,1108,,,,,,,,,,,,,,,,,,,
23-02-2021,Louisiana,1127670,907334,596165,309174,,1109,,,,,,,,,,,,,,,,,,,
24-02-2021,Louisiana,1247910,920794,601456,317284,,1110,,,,,,,,,,,,,,,,,,,
25-02-2021,Louisiana,1264780,943419,610568,330738,,1111,,,,,,,,,,,,,,,,,,,
26-02-2021,Louisiana,1281480,978234,627019,348969,,1112,,,,,,,,,,,,,,,,,,,
27-02-2021,Louisiana,1331680,1019381,649708,366968,,1113,,,,,,,,,,,,,,,,,,,
28-02-2021,Louisiana,1331680,1056975,673772,380420,,1114,,,,,,,,,,,,,,,,,,,
01-03-2021,Louisiana,1331680,1076576,688286,385486,,1115,,,,,,,,,,,,,,,,,,,
02-03-2021,Louisiana,1479200,1084499,694173,387514,,1116,,,,,,,,,,,,,,,,,,,
03-03-2021,Louisiana,1482470,1107626,709457,395300,,1117,,,,,,,,,,,,,,,,,,,
04-03-2021,Louisiana,1515740,1139071,728267,407880,,1118,,,,,,,,,,,,,,,,,,,
05-03-2021,Louisiana,1576670,1179138,751564,424563,,1119,,,,,,,,,,,,,,,,,,,
06-03-2021,Louisiana,1640860,1179915,751853,425050,,1120,,,,,,,,,,,,,,,,,,,
07-03-2021,Louisiana,1640860,1180945,752140,425793,,1121,,,,,,,,,,,,,,,,,,,
30-12-2020,Maine,53075,21067,,,,1122,,,,,,,,,,,,,,,,,,,
02-01-2021,Maine,53075,30849,,,,1123,,,,,,,,,,,,,,,,,,,
04-01-2021,Maine,66250,31663,,,,1124,,,,,,,,,,,,,,,,,,,
05-01-2021,Maine,70150,32150,,,,1125,,,,,,,,,,,,,,,,,,,
06-01-2021,Maine,70150,34201,,,,1126,,,,,,,,,,,,,,,,,,,
07-01-2021,Maine,96475,37128,,,,1127,,,,,,,,,,,,,,,,,,,
08-01-2021,Maine,96475,41429,,,,1128,,,,,,,,,,,,,,,,,,,
11-01-2021,Maine,108775,54945,,,,1129,,,,,,,,,,,,,,,,,,,
12-01-2021,Maine,132975,54945,38045,4518,12382,1130,,,,,,,,,,,,,,,,,,,
13-01-2021,Maine,136875,57248,39157,5182,12909,1131,,,,,,,,,,,,,,,,,,,
14-01-2021,Maine,136875,61129,51631,8274,,1132,,,,,,,,,,,,,,,,,,,
15-01-2021,Maine,136875,61129,51631,8274,,1133,,,,,,,,,,,,,,,,,,,
19-01-2021,Maine,136875,73978,62716,10018,,1134,,,,,,,,,,,,,,,,,,,
20-01-2021,Maine,155800,76167,64260,10661,,1135,,,,,,,,,,,,,,,,,,,
21-01-2021,Maine,165175,80502,67133,12071,,1136,,,,,,,,,,,,,,,,,,,
22-01-2021,Maine,176400,86395,70193,14893,,1137,,,,,,,,,,,,,,,,,,,
23-01-2021,Maine,178450,93003,74110,17562,,1138,,,,,,,,,,,,,,,,,,,
24-01-2021,Maine,178450,99815,79310,19151,,1139,,,,,,,,,,,,,,,,,,,
25-01-2021,Maine,178450,104069,82837,19873,,1140,,,,,,,,,,,,,,,,,,,
26-01-2021,Maine,195925,104924,83464,20096,,1141,,,,,,,,,,,,,,,,,,,
27-01-2021,Maine,204325,109183,86103,21707,,1142,,,,,,,,,,,,,,,,,,,
28-01-2021,Maine,208225,115191,88878,24925,,1143,,,,,,,,,,,,,,,,,,,
29-01-2021,Maine,211150,123207,93513,28255,,1144,,,,,,,,,,,,,,,,,,,
30-01-2021,Maine,212125,132067,99468,31055,,1145,,,,,,,,,,,,,,,,,,,
31-01-2021,Maine,212125,140353,105665,33121,,1146,,,,,,,,,,,,,,,,,,,
01-02-2021,Maine,212125,145786,109917,34299,,1147,,,,,,,,,,,,,,,,,,,
02-02-2021,Maine,221875,145786,109917,34299,,1148,,,,,,,,,,,,,,,,,,,
03-02-2021,Maine,226275,145786,109917,34299,,1149,,,,,,,,,,,,,,,,,,,
04-02-2021,Maine,254550,153439,114962,36870,,1150,,,,,,,,,,,,,,,,,,,
05-02-2021,Maine,254550,159236,119024,38542,,1151,,,,,,,,,,,,,,,,,,,
06-02-2021,Maine,254550,168626,126127,40806,,1152,,,,,,,,,,,,,,,,,,,
07-02-2021,Maine,254550,178449,132273,44447,,1153,,,,,,,,,,,,,,,,,,,
08-02-2021,Maine,254550,178449,132273,44447,,1154,,,,,,,,,,,,,,,,,,,
09-02-2021,Maine,276600,187512,138005,47770,,1155,,,,,,,,,,,,,,,,,,,
10-02-2021,Maine,285800,193246,141778,49721,,1156,,,,,,,,,,,,,,,,,,,
11-02-2021,Maine,299375,193246,141778,49721,,1157,,,,,,,,,,,,,,,,,,,
12-02-2021,Maine,299375,193246,141778,49721,,1158,,,,,,,,,,,,,,,,,,,
13-02-2021,Maine,299375,193246,141778,49721,,1159,,,,,,,,,,,,,,,,,,,
14-02-2021,Maine,299375,193246,141778,49721,,1160,,,,,,,,,,,,,,,,,,,
16-02-2021,Maine,317850,238137,171975,64236,,1161,,,,,,,,,,,,,,,,,,,
17-02-2021,Maine,321850,242445,174543,65928,,1162,,,,,,,,,,,,,,,,,,,
18-02-2021,Maine,321850,242445,174543,65928,,1163,,,,,,,,,,,,,,,,,,,
19-02-2021,Maine,335375,268162,190220,75845,,1164,,,,,,,,,,,,,,,,,,,
20-02-2021,Maine,335375,268322,190336,75889,,1165,,,,,,,,,,,,,,,,,,,
21-02-2021,Maine,335375,268693,190495,76101,,1166,,,,,,,,,,,,,,,,,,,
22-02-2021,Maine,335375,297116,204495,90423,,1167,,,,,,,,,,,,,,,,,,,1070219
23-02-2021,Maine,355310,299427,205886,91339,,1168,,,,,,,,,,,,,,,,,,,1090139
24-02-2021,Maine,387360,305362,208682,94466,,1169,,,,,,,,,,,,,,,,,,,1108292
25-02-2021,Maine,398190,305397,208714,94469,,1170,,,,,,,,,,,,,,,,,,,1133200
26-02-2021,Maine,411790,305477,208767,94495,,1171,,,,,,,,,,,,,,,,,,,1161394
27-02-2021,Maine,416090,332358,223922,106125,,1172,,,,,,,,,,,,,,,,,,,1193554
28-02-2021,Maine,416090,332999,224342,106345,,1173,,,,,,,,,,,,,,,,,,,1219632
01-03-2021,Maine,416090,334009,225253,106444,,1174,,,,,,,,,,,,,,,,,,,1259646
02-03-2021,Maine,451450,334325,225566,106447,,1175,,,,,,,,,,,,,,,,,,,1277636
03-03-2021,Maine,465150,334449,225674,106463,,1176,,,,,,,,,,,,,,,,,,,1305376
04-03-2021,Maine,487680,334528,225751,106465,,1177,,,,,,,,,,,,,,,,,,,1340449
05-03-2021,Maine,503580,382117,254027,125573,,1178,,,,,,,,,,,,,,,,,,,1377902
06-03-2021,Maine,503580,398509,263652,132299,,1179,,,,,,,,,,,,,,,,,,,1422662
07-03-2021,Maine,503580,399534,264388,132588,,1180,,,,,,,,,,,,,,,,,,,1462133
30-12-2020,Maryland,208725,35254,,,,1181,,,,,,,,,,,,,,,,,,,
02-01-2021,Maryland,208725,59890,,,,1182,,,,,,,,,,,,,,,,,,,
04-01-2021,Maryland,274950,65718,,,,1183,,,,,,,,,,,,,,,,,,,
05-01-2021,Maryland,291750,77274,,,,1184,,,,,,,,,,,,,,,,,,,
06-01-2021,Maryland,292450,87513,,,,1185,,,,,,,,,,,,,,,,,,,
07-01-2021,Maryland,371425,100049,,,,1186,,,,,,,,,,,,,,,,,,,
08-01-2021,Maryland,371425,114731,,,,1187,,,,,,,,,,,,,,,,,,,
11-01-2021,Maryland,407800,146231,,,,1188,,,,,,,,,,,,,,,,,,,
12-01-2021,Maryland,552800,146231,136576,6663,2992,1189,,,,,,,,,,,,,,,,,,,
13-01-2021,Maryland,561500,178056,162350,12706,3000,1190,,,,,,,,,,,,,,,,,,,
14-01-2021,Maryland,564625,178056,165318,12698,,1191,,,,,,,,,,,,,,,,,,,
15-01-2021,Maryland,565125,194705,178831,15830,,1192,,,,,,,,,,,,,,,,,,,
19-01-2021,Maryland,565125,247597,225456,21794,,1193,,,,,,,,,,,,,,,,,,,
20-01-2021,Maryland,628800,258146,233443,24355,,1194,,,,,,,,,,,,,,,,,,,
21-01-2021,Maryland,685325,271905,243450,28106,,1195,,,,,,,,,,,,,,,,,,,
22-01-2021,Maryland,722625,287512,256221,30877,,1196,,,,,,,,,,,,,,,,,,,
23-01-2021,Maryland,742175,307411,272901,34090,,1197,,,,,,,,,,,,,,,,,,,
24-01-2021,Maryland,742175,338544,300609,37507,,1198,,,,,,,,,,,,,,,,,,,
25-01-2021,Maryland,742175,350835,311148,39259,,1199,,,,,,,,,,,,,,,,,,,
26-01-2021,Maryland,786300,365519,322860,42228,,1200,,,,,,,,,,,,,,,,,,,
27-01-2021,Maryland,820425,389253,340191,48629,,1201,,,,,,,,,,,,,,,,,,,
28-01-2021,Maryland,851250,412206,355484,56274,,1202,,,,,,,,,,,,,,,,,,,
29-01-2021,Maryland,881675,442565,375525,66582,,1203,,,,,,,,,,,,,,,,,,,
30-01-2021,Maryland,884650,475780,398387,76905,,1204,,,,,,,,,,,,,,,,,,,
31-01-2021,Maryland,884650,505454,422218,82743,,1205,,,,,,,,,,,,,,,,,,,
01-02-2021,Maryland,884650,528301,440763,87039,,1206,,,,,,,,,,,,,,,,,,,
02-02-2021,Maryland,899675,537037,448177,88359,,1207,,,,,,,,,,,,,,,,,,,
03-02-2021,Maryland,958575,546409,454437,91468,,1208,,,,,,,,,,,,,,,,,,,
04-02-2021,Maryland,972225,565821,463885,101425,,1209,,,,,,,,,,,,,,,,,,,
05-02-2021,Maryland,1011875,594647,478473,115640,,1210,,,,,,,,,,,,,,,,,,,
06-02-2021,Maryland,1029725,626838,496331,129951,,1211,,,,,,,,,,,,,,,,,,,
07-02-2021,Maryland,1029725,665025,518048,146335,,1212,,,,,,,,,,,,,,,,,,,
08-02-2021,Maryland,1029725,683305,531771,150844,,1213,,,,,,,,,,,,,,,,,,,
09-02-2021,Maryland,1098275,692965,537805,154468,,1214,,,,,,,,,,,,,,,,,,,
10-02-2021,Maryland,1101200,721159,551581,168844,,1215,,,,,,,,,,,,,,,,,,,
11-02-2021,Maryland,1188600,745478,563324,181380,,1216,,,,,,,,,,,,,,,,,,,
12-02-2021,Maryland,1188700,778790,580112,197848,,1217,,,,,,,,,,,,,,,,,,,
13-02-2021,Maryland,1192675,812231,598423,212923,,1218,,,,,,,,,,,,,,,,,,,
14-02-2021,Maryland,1193075,850994,618905,231127,,1219,,,,,,,,,,,,,,,,,,,
16-02-2021,Maryland,1231825,887943,642662,244272,,1220,,,,,,,,,,,,,,,,,,,
17-02-2021,Maryland,1247775,903172,648414,253696,,1221,,,,,,,,,,,,,,,,,,,
18-02-2021,Maryland,1249925,930567,664228,265183,,1222,,,,,,,,,,,,,,,,,,,
19-02-2021,Maryland,1435375,1011323,709862,300029,,1223,,,,,,,,,,,,,,,,,,,
20-02-2021,Maryland,1450000,1054467,732236,320657,,1224,,,,,,,,,,,,,,,,,,,
21-02-2021,Maryland,1450000,1087762,743806,342271,,1225,,,,,,,,,,,,,,,,,,,
22-02-2021,Maryland,1450000,1111529,754894,354904,,1226,,,,,,,,,,,,,,,,,,,207502
23-02-2021,Maryland,1634945,1132483,764026,366689,,1227,,,,,,,,,,,,,,,,,,,208920
24-02-2021,Maryland,1672605,1159983,774727,383333,,1228,,,,,,,,,,,,,,,,,,,211747
25-02-2021,Maryland,1795785,1199143,797863,399241,,1229,,,,,,,,,,,,,,,,,,,211825
26-02-2021,Maryland,1817795,1239644,814954,422523,,1230,,,,,,,,,,,,,,,,,,,211931
27-02-2021,Maryland,1837445,1280675,831232,447139,,1231,,,,,,,,,,,,,,,,,,,227081
28-02-2021,Maryland,1837445,1325977,853004,470511,,1232,,,,,,,,,,,,,,,,,,,227596
01-03-2021,Maryland,1837445,1364145,875682,485911,,1233,,,,,,,,,,,,,,,,,,,228575
02-03-2021,Maryland,1946505,1390370,891901,495873,,1234,,,,,,,,,,,,,,,,,,,228943
03-03-2021,Maryland,2044065,1454494,934749,516955,,1235,,,,,,,,,,,,,,,,,,,229140
04-03-2021,Maryland,2110295,1497538,961636,532972,,1236,,,,,,,,,,,,,,,,,,,229345
05-03-2021,Maryland,2093170,1548380,995246,550058,,1237,,,,,,,,,,,,,,,,,,,257562
06-03-2021,Maryland,2116560,1606378,1033233,569997,,1238,,,,,,,,,,,,,,,,,,,267281
07-03-2021,Maryland,2116560,1645609,1059459,582970,,1239,,,,,,,,,,,,,,,,,,,268111
30-12-2020,Massachusetts,285050,65021,,,,1240,,,,,,,,,,,,,,,,,,,
02-01-2021,Massachusetts,287000,88076,,,,1241,,,,,,,,,,,,,,,,,,,
04-01-2021,Massachusetts,287000,110279,,,,1242,,,,,,,,,,,,,,,,,,,
05-01-2021,Massachusetts,328900,114465,,,,1243,,,,,,,,,,,,,,,,,,,
06-01-2021,Massachusetts,329000,124450,,,,1244,,,,,,,,,,,,,,,,,,,
07-01-2021,Massachusetts,449025,137858,,,,1245,,,,,,,,,,,,,,,,,,,
08-01-2021,Massachusetts,449625,151430,,,,1246,,,,,,,,,,,,,,,,,,,
11-01-2021,Massachusetts,458600,197823,,,,1247,,,,,,,,,,,,,,,,,,,
12-01-2021,Massachusetts,476025,204082,184984,19073,25,1248,,,,,,,,,,,,,,,,,,,
13-01-2021,Massachusetts,656850,217443,192619,24789,35,1249,,,,,,,,,,,,,,,,,,,
14-01-2021,Massachusetts,669225,233476,204481,28822,,1250,,,,,,,,,,,,,,,,,,,
15-01-2021,Massachusetts,669325,257175,222109,34885,,1251,,,,,,,,,,,,,,,,,,,
19-01-2021,Massachusetts,669325,318877,277612,41053,,1252,,,,,,,,,,,,,,,,,,,
20-01-2021,Massachusetts,737550,330490,288209,42062,,1253,,,,,,,,,,,,,,,,,,,
21-01-2021,Massachusetts,776400,353117,306646,46247,,1254,,,,,,,,,,,,,,,,,,,
22-01-2021,Massachusetts,854950,370627,318630,51662,,1255,,,,,,,,,,,,,,,,,,,
23-01-2021,Massachusetts,859175,392967,334514,57869,,1256,,,,,,,,,,,,,,,,,,,
24-01-2021,Massachusetts,859175,419806,356102,63096,,1257,,,,,,,,,,,,,,,,,,,
25-01-2021,Massachusetts,859175,433615,368358,64648,,1258,,,,,,,,,,,,,,,,,,,
26-01-2021,Massachusetts,875825,442703,376313,65761,,1259,,,,,,,,,,,,,,,,,,,
27-01-2021,Massachusetts,956800,464275,390470,73152,,1260,,,,,,,,,,,,,,,,,,,
28-01-2021,Massachusetts,1018975,490332,406024,83637,,1261,,,,,,,,,,,,,,,,,,,
29-01-2021,Massachusetts,1057000,520504,422803,96373,,1262,,,,,,,,,,,,,,,,,,,
30-01-2021,Massachusetts,1060900,547082,438852,106799,,1263,,,,,,,,,,,,,,,,,,,
31-01-2021,Massachusetts,1060900,579181,461408,116315,,1264,,,,,,,,,,,,,,,,,,,
01-02-2021,Massachusetts,1060900,608947,484829,122652,,1265,,,,,,,,,,,,,,,,,,,
02-02-2021,Massachusetts,1039775,625477,497445,126560,,1266,,,,,,,,,,,,,,,,,,,
03-02-2021,Massachusetts,1156375,625477,497445,126560,,1267,,,,,,,,,,,,,,,,,,,
04-02-2021,Massachusetts,1229075,652929,517135,134311,,1268,,,,,,,,,,,,,,,,,,,
05-02-2021,Massachusetts,1247600,685074,539877,143690,,1269,,,,,,,,,,,,,,,,,,,
06-02-2021,Massachusetts,1247600,727120,571853,153692,,1270,,,,,,,,,,,,,,,,,,,
07-02-2021,Massachusetts,1247600,780268,609483,169148,,1271,,,,,,,,,,,,,,,,,,,
08-02-2021,Massachusetts,1247600,806376,630154,174437,,1272,,,,,,,,,,,,,,,,,,,
09-02-2021,Massachusetts,1273975,832242,649131,181280,,1273,,,,,,,,,,,,,,,,,,,
10-02-2021,Massachusetts,1393725,883945,687093,194968,,1274,,,,,,,,,,,,,,,,,,,
11-02-2021,Massachusetts,1445425,924612,715308,207392,,1275,,,,,,,,,,,,,,,,,,,
12-02-2021,Massachusetts,1499450,962711,741746,218795,,1276,,,,,,,,,,,,,,,,,,,
13-02-2021,Massachusetts,1502725,1009560,771430,235910,,1277,,,,,,,,,,,,,,,,,,,
14-02-2021,Massachusetts,1502925,1085584,823429,259760,,1278,,,,,,,,,,,,,,,,,,,
16-02-2021,Massachusetts,1517375,1146860,863806,280622,,1279,,,,,,,,,,,,,,,,,,,
17-02-2021,Massachusetts,1526150,1170398,879627,288309,,1280,,,,,,,,,,,,,,,,,,,
18-02-2021,Massachusetts,1526150,1214821,912258,299871,,1281,,,,,,,,,,,,,,,,,,,
19-02-2021,Massachusetts,1580500,1316402,987512,326108,,1282,,,,,,,,,,,,,,,,,,,
20-02-2021,Massachusetts,1737170,1375439,1028490,343624,,1283,,,,,,,,,,,,,,,,,,,
21-02-2021,Massachusetts,1737170,1426512,1054948,367709,,1284,,,,,,,,,,,,,,,,,,,
22-02-2021,Massachusetts,1737170,1468992,1080511,384582,,1285,,,,,,,,,,,,,,,,,,,7173
23-02-2021,Massachusetts,1747380,1500077,1100775,395361,,1286,,,,,,,,,,,,,,,,,,,7559
24-02-2021,Massachusetts,1982950,1533534,1119125,410360,,1287,,,,,,,,,,,,,,,,,,,7765
25-02-2021,Massachusetts,2025060,1576657,1144241,428265,,1288,,,,,,,,,,,,,,,,,,,8073
26-02-2021,Massachusetts,2068660,1625459,1172562,448622,,1289,,,,,,,,,,,,,,,,,,,8418
27-02-2021,Massachusetts,2091730,1684341,1204776,475214,,1290,,,,,,,,,,,,,,,,,,,8420
28-02-2021,Massachusetts,2091730,1735916,1230781,500616,,1291,,,,,,,,,,,,,,,,,,,8810
01-03-2021,Massachusetts,2091730,1803528,1271120,527811,,1292,,,,,,,,,,,,,,,,,,,8810
02-03-2021,Massachusetts,2115560,1837816,1289202,543969,,1293,,,,,,,,,,,,,,,,,,,8834
03-03-2021,Massachusetts,2296020,1884139,1316940,562289,,1294,,,,,,,,,,,,,,,,,,,8834
04-03-2021,Massachusetts,2381160,1941018,1352002,583872,,1295,,,,,,,,,,,,,,,,,,,9385
05-03-2021,Massachusetts,2476070,2005708,1389156,611282,,1296,,,,,,,,,,,,,,,,,,,9665
06-03-2021,Massachusetts,2497130,2082052,1433762,642921,,1297,,,,,,,,,,,,,,,,,,,10018
07-03-2021,Massachusetts,2497130,2148356,1473003,669683,,1298,,,,,,,,,,,,,,,,,,,10420
30-12-2020,Michigan,337475,53943,,,,1299,,,,,,,,,,,,,,,,,,,
02-01-2021,Michigan,337475,90453,,,,1300,,,,,,,,,,,,,,,,,,,
04-01-2021,Michigan,378925,99040,,,,1301,,,,,,,,,,,,,,,,,,,
05-01-2021,Michigan,478800,99040,,,,1302,,,,,,,,,,,,,,,,,,,
06-01-2021,Michigan,480750,124689,,,,1303,,,,,,,,,,,,,,,,,,,
07-01-2021,Michigan,662450,137887,,,,1304,,,,,,,,,,,,,,,,,,,
08-01-2021,Michigan,662550,156251,,,,1305,,,,,,,,,,,,,,,,,,,
11-01-2021,Michigan,765900,222379,,,,1306,,,,,,,,,,,,,,,,,,,
12-01-2021,Michigan,768150,227685,207786,19472,427,1307,,,,,,,,,,,,,,,,,,,
13-01-2021,Michigan,772150,291519,259119,31937,463,1308,,,,,,,,,,,,,,,,,,,
14-01-2021,Michigan,773650,327235,286349,37918,,1309,,,,,,,,,,,,,,,,,,,
15-01-2021,Michigan,773750,364182,312415,48536,,1310,,,,,,,,,,,,,,,,,,,
19-01-2021,Michigan,773750,483592,417228,62780,,1311,,,,,,,,,,,,,,,,,,,
20-01-2021,Michigan,1031100,508607,434402,70535,,1312,,,,,,,,,,,,,,,,,,,
21-01-2021,Michigan,1059275,548844,463917,81014,,1313,,,,,,,,,,,,,,,,,,,
22-01-2021,Michigan,1094275,595454,497958,92473,,1314,,,,,,,,,,,,,,,,,,,
23-01-2021,Michigan,1095675,652661,536228,105890,,1315,,,,,,,,,,,,,,,,,,,
24-01-2021,Michigan,1095675,695273,573167,111243,,1316,,,,,,,,,,,,,,,,,,,
25-01-2021,Michigan,1095675,727437,599665,116840,,1317,,,,,,,,,,,,,,,,,,,
26-01-2021,Michigan,1289025,742270,611090,119962,,1318,,,,,,,,,,,,,,,,,,,
27-01-2021,Michigan,1352100,772031,629437,131282,,1319,,,,,,,,,,,,,,,,,,,
28-01-2021,Michigan,1359700,814416,659118,143757,,1320,,,,,,,,,,,,,,,,,,,
29-01-2021,Michigan,1361500,866663,695236,159723,,1321,,,,,,,,,,,,,,,,,,,
30-01-2021,Michigan,1362600,922423,734903,175117,,1322,,,,,,,,,,,,,,,,,,,
31-01-2021,Michigan,1362600,977030,772944,190777,,1323,,,,,,,,,,,,,,,,,,,
01-02-2021,Michigan,1362600,1005544,794391,197770,,1324,,,,,,,,,,,,,,,,,,,
02-02-2021,Michigan,1608250,1015483,801811,200265,,1325,,,,,,,,,,,,,,,,,,,
03-02-2021,Michigan,1629000,1042268,814362,214234,,1326,,,,,,,,,,,,,,,,,,,
04-02-2021,Michigan,1634000,1078808,835524,229373,,1327,,,,,,,,,,,,,,,,,,,
05-02-2021,Michigan,1639575,1134175,866766,252963,,1328,,,,,,,,,,,,,,,,,,,
06-02-2021,Michigan,1639575,1193181,896162,282345,,1329,,,,,,,,,,,,,,,,,,,
07-02-2021,Michigan,1639575,1251940,924494,312240,,1330,,,,,,,,,,,,,,,,,,,
08-02-2021,Michigan,1639575,1282375,938279,328801,,1331,,,,,,,,,,,,,,,,,,,
09-02-2021,Michigan,1846625,1309883,950705,343580,,1332,,,,,,,,,,,,,,,,,,,
10-02-2021,Michigan,1865325,1358924,971480,371358,,1333,,,,,,,,,,,,,,,,,,,
11-02-2021,Michigan,1895500,1412047,997466,398177,,1334,,,,,,,,,,,,,,,,,,,
12-02-2021,Michigan,1896800,1465627,1023114,425663,,1335,,,,,,,,,,,,,,,,,,,
13-02-2021,Michigan,1919675,1537856,1061320,459336,,1336,,,,,,,,,,,,,,,,,,,
14-02-2021,Michigan,1919975,1604973,1096479,490997,,1337,,,,,,,,,,,,,,,,,,,
16-02-2021,Michigan,2134425,1657007,1124024,515237,,1338,,,,,,,,,,,,,,,,,,,
17-02-2021,Michigan,2146125,1680901,1136393,526520,,1339,,,,,,,,,,,,,,,,,,,
18-02-2021,Michigan,2174800,1718790,1155117,545553,,1340,,,,,,,,,,,,,,,,,,,
19-02-2021,Michigan,2270370,1833886,1223696,591771,,1341,,,,,,,,,,,,,,,,,,,
20-02-2021,Michigan,2279240,1884038,1247602,617751,,1342,,,,,,,,,,,,,,,,,,,
21-02-2021,Michigan,2279240,1933648,1267083,647617,,1343,,,,,,,,,,,,,,,,,,,
22-02-2021,Michigan,2279240,1972201,1282233,670899,,1344,,,,,,,,,,,,,,,,,,,1304290
23-02-2021,Michigan,2448580,1985511,1288410,677980,,1345,,,,,,,,,,,,,,,,,,,1310544
24-02-2021,Michigan,2629540,2044496,1318237,705514,,1346,,,,,,,,,,,,,,,,,,,1341032
25-02-2021,Michigan,2672490,2103114,1341024,740415,,1347,,,,,,,,,,,,,,,,,,,1364252
26-02-2021,Michigan,2679290,2165950,1375347,768464,,1348,,,,,,,,,,,,,,,,,,,1398945
27-02-2021,Michigan,2704700,2245696,1419544,803702,,1349,,,,,,,,,,,,,,,,,,,1443892
28-02-2021,Michigan,2704700,2318415,1465524,830176,,1350,,,,,,,,,,,,,,,,,,,1490960
01-03-2021,Michigan,2704700,2357259,1487953,846505,,1351,,,,,,,,,,,,,,,,,,,1513819
02-03-2021,Michigan,3103600,2389534,1509687,856892,,1352,,,,,,,,,,,,,,,,,,,1536594
03-03-2021,Michigan,3148950,2423899,1534341,866351,,1353,,,,,,,,,,,,,,,,,,,1561857
04-03-2021,Michigan,3179160,2476796,1562258,890515,,1354,,,,,,,,,,,,,,,,,,,1590603
05-03-2021,Michigan,3290960,2555112,1614480,916288,,1355,,,,,,,,,,,,,,,,,,,1643811
06-03-2021,Michigan,3363430,2637353,1671541,940722,,1356,,,,,,,,,,,,,,,,,,,1702159
07-03-2021,Michigan,3363430,2716893,1726299,964944,,1357,,,,,,,,,,,,,,,,,,,1758340
30-12-2020,Minnesota,210750,48189,,,,1358,,,,,,,,,,,,,,,,,,,
02-01-2021,Minnesota,211150,82476,,,,1359,,,,,,,,,,,,,,,,,,,
04-01-2021,Minnesota,229675,83884,,,,1360,,,,,,,,,,,,,,,,,,,
05-01-2021,Minnesota,271375,86329,,,,1361,,,,,,,,,,,,,,,,,,,
06-01-2021,Minnesota,288850,97098,,,,1362,,,,,,,,,,,,,,,,,,,
07-01-2021,Minnesota,378425,97098,,,,1363,,,,,,,,,,,,,,,,,,,
08-01-2021,Minnesota,381325,110427,,,,1364,,,,,,,,,,,,,,,,,,,
11-01-2021,Minnesota,422450,157245,,,,1365,,,,,,,,,,,,,,,,,,,
12-01-2021,Minnesota,453200,162240,152280,9798,162,1366,,,,,,,,,,,,,,,,,,,
13-01-2021,Minnesota,511200,165355,154767,10426,162,1367,,,,,,,,,,,,,,,,,,,
14-01-2021,Minnesota,516800,179684,161507,18011,,1368,,,,,,,,,,,,,,,,,,,
15-01-2021,Minnesota,519600,198253,170273,27799,,1369,,,,,,,,,,,,,,,,,,,
19-01-2021,Minnesota,519600,251535,209118,42116,,1370,,,,,,,,,,,,,,,,,,,
20-01-2021,Minnesota,595775,252548,209862,42384,,1371,,,,,,,,,,,,,,,,,,,
21-01-2021,Minnesota,652350,259417,213102,46008,,1372,,,,,,,,,,,,,,,,,,,
22-01-2021,Minnesota,677100,278234,223957,53940,,1373,,,,,,,,,,,,,,,,,,,
23-01-2021,Minnesota,680700,305297,240009,64768,,1374,,,,,,,,,,,,,,,,,,,
24-01-2021,Minnesota,680700,321180,252927,67716,,1375,,,,,,,,,,,,,,,,,,,
25-01-2021,Minnesota,680700,346864,273973,72266,,1376,,,,,,,,,,,,,,,,,,,
26-01-2021,Minnesota,689450,360442,287195,72622,,1377,,,,,,,,,,,,,,,,,,,
27-01-2021,Minnesota,787875,375395,298902,75844,,1378,,,,,,,,,,,,,,,,,,,
28-01-2021,Minnesota,801775,403640,315664,87269,,1379,,,,,,,,,,,,,,,,,,,
29-01-2021,Minnesota,834550,440350,340311,98634,,1380,,,,,,,,,,,,,,,,,,,
30-01-2021,Minnesota,837550,485850,376632,107528,,1381,,,,,,,,,,,,,,,,,,,
31-01-2021,Minnesota,837550,518744,402715,114255,,1382,,,,,,,,,,,,,,,,,,,
01-02-2021,Minnesota,837550,546330,425546,118959,,1383,,,,,,,,,,,,,,,,,,,
